              51757 	     0 ALifeBenchmark.NOP_0() 
              51758 	     1 ALifeBenchmark.NOP_1() 
              51759 	     0 ALifeBenchmark.NOP_0() 
              51760 	     1 ALifeBenchmark.NOP_1() 
              51761 	     5 ALifeBenchmark.IF_0() 
              51762 	     1 ALifeBenchmark.NOP_1() 
              51763 	     0 ALifeBenchmark.NOP_0() 
              51764 	     1 ALifeBenchmark.NOP_1() 
              51765 	     1 ALifeBenchmark.NOP_1() 
              51766 	    18 ALifeBenchmark.POP_C() 
              51767 	    17 ALifeBenchmark.POP_B() 
              51768 	    16 ALifeBenchmark.POP_A() 
              51769 	    23 ALifeBenchmark.RET() 
              51770 	     1 ALifeBenchmark.NOP_1() 
              51771 	     1 ALifeBenchmark.NOP_1() 
              51772 	     1 ALifeBenchmark.NOP_1() 
              51773 	     0 ALifeBenchmark.NOP_0() 
              51774 	     5 ALifeBenchmark.IF_0() 
              51775 	     1 ALifeBenchmark.NOP_1() 
              51776 	     1 ALifeBenchmark.NOP_1() 
              51777 	     1 ALifeBenchmark.NOP_1() 
              51778 	     1 ALifeBenchmark.NOP_1() 
              51779 	     4 ALifeBenchmark.ZERO() 
              51780 	     2 ALifeBenchmark.OR_1() 
              51781 	     3 ALifeBenchmark.SH_L() 
              51782 	     3 ALifeBenchmark.SH_L() 
              51783 	    25 ALifeBenchmark.MOV_CD() 
              51784 	    28 ALifeBenchmark.ADR_BACK_A() 
              51785 	     0 ALifeBenchmark.NOP_0() 
              51786 	     0 ALifeBenchmark.NOP_0() 
              51787 	     0 ALifeBenchmark.NOP_0() 
              51788 	     0 ALifeBenchmark.NOP_0() 
              51789 	     7 ALifeBenchmark.SUB_AC() 
              51790 	    24 ALifeBenchmark.MOV_AB() 
              51791 	    29 ALifeBenchmark.ADR_FORW_A() 
              51792 	     0 ALifeBenchmark.NOP_0() 
              51793 	     0 ALifeBenchmark.NOP_0() 
              51794 	     0 ALifeBenchmark.NOP_0() 
              51795 	     1 ALifeBenchmark.NOP_1() 
              51796 	     8 ALifeBenchmark.INC_A() 
              51797 	     6 ALifeBenchmark.SUB_AB() 
              51798 	     1 ALifeBenchmark.NOP_1() 
              51799 	     1 ALifeBenchmark.NOP_1() 
              51800 	     0 ALifeBenchmark.NOP_0() 
              51801 	     1 ALifeBenchmark.NOP_1() 
              51802 	    30 ALifeBenchmark.MALLOC() 
              51803 	    22 ALifeBenchmark.CALL() 
              51804 	     0 ALifeBenchmark.NOP_0() 
              51805 	     0 ALifeBenchmark.NOP_0() 
              51806 	     1 ALifeBenchmark.NOP_1() 
              51807 	     1 ALifeBenchmark.NOP_1() 
              51808 	    31 ALifeBenchmark.DIVIDE() 
              51809 	    20 ALifeBenchmark.JMP() 
              51810 	     0 ALifeBenchmark.NOP_0() 
              51811 	     0 ALifeBenchmark.NOP_0() 
              51812 	     1 ALifeBenchmark.NOP_1() 
              51813 	     0 ALifeBenchmark.NOP_0() 
              51814 	     5 ALifeBenchmark.IF_0() 
              51815 	     1 ALifeBenchmark.NOP_1() 
              51816 	     1 ALifeBenchmark.NOP_1() 
              51817 	     0 ALifeBenchmark.NOP_0() 
              51818 	     0 ALifeBenchmark.NOP_0() 
              51819 	    12 ALifeBenchmark.PUSH_A() 
              51820 	    13 ALifeBenchmark.PUSH_B() 
              51821 	    14 ALifeBenchmark.PUSH_C() 
              51822 	     1 ALifeBenchmark.NOP_1() 
              51823 	     0 ALifeBenchmark.NOP_0() 
              51824 	     1 ALifeBenchmark.NOP_1() 
              51825 	     0 ALifeBenchmark.NOP_0() 
              51826 	    26 ALifeBenchmark.MOVI_BA() 
              51827 	    11 ALifeBenchmark.DEC_C() 
              51828 	     5 ALifeBenchmark.IF_0() 
              51829 	    20 ALifeBenchmark.JMP() 
              51830 	     0 ALifeBenchmark.NOP_0() 
              51831 	     1 ALifeBenchmark.NOP_1() 
              51832 	     0 ALifeBenchmark.NOP_0() 
              51833 	     0 ALifeBenchmark.NOP_0() 
              51834 	     8 ALifeBenchmark.INC_A() 
              51835 	     9 ALifeBenchmark.INC_B() 
              51836 	    20 ALifeBenchmark.JMP() 
